[Q] 다들 잘 지냈어? (da-deul jal ji-naess-eo?) / [A] 잘 지냈어 (jal ji-naess-eo)	[Q] Has everyone been good? / [A] I have been good.
[Q] 오늘도 왔어? (o-neul-do wass-eo?) / [A] 오늘도 왔어 (o-neul-do wass-eo)	[Q] Are you here again today? / [A] I am here again today.
[Q] 뭐가 궁금해? (mwo-ga gung-geum-hae?) / [A] 댓글로 알려줘 (daet-geul-lo al-ryeo-jwo)	[Q] What are you curious about? / [A] Tell me in the comments.
[Q] 좋아요 눌러줄래? (jo-a-yo nul-leo-jul-lae?) / [A] 좋아요 눌러줘 (jo-a-yo nul-leo-jwo)	[Q] Can you press like? / [A] Hit like.
[Q] 구독 눌러줄래? (gu-dok nul-leo-jul-lae?) / [A] 구독 눌러줘 (gu-dok nul-leo-jwo)	[Q] Can you subscribe? / [A] Subscribe, please.
[Q] 오늘 영상 어땠어? (o-neul yeong-sang eo-ttae-sseo?) / [A] 오늘도 봐줘서 고마워 (o-neul-do bwa-jwo-seo go-ma-wo)	[Q] How was today's video? / [A] Thanks for watching today.
[Q] 언니 너무 예뻐요 (eon-ni neo-mu ye-ppeo-yo) / [A] 에이, 아니에요 (e-i a-ni-e-yo)	[Q] You are so pretty. / [A] Aww, no no.
[Q] 한국어 진짜 잘해요 (han-gu-geo jin-jja jal-hae-yo) / [A] 아직 많이 부족해요 (a-jik ma-ni bu-jo-kae-yo)	[Q] Your Korean is really good. / [A] I still have a lot to learn.
[Q] 다음 영상 빨리 올려주세요 (da-eum yeong-sang ppal-li ol-lyeo-ju-se-yo) / [A] 기다려줘 (gi-da-ryeo-jwo)	[Q] Please upload the next video soon. / [A] Wait for me.
[Q] 어디로 갈까요? (eo-di-ro gal-kka-yo?) / [A] 홍대로 가주세요 (hong-dae-ro ga-ju-se-yo)	[Q] Where should we go? / [A] Please go to Hongdae.
[Q] 한국 왜 왔어요? (han-guk wae wass-eo-yo?) / [A] 아 네, 잘 모르겠어요 (ah ne jal mo-reu-gess-eo-yo)	[Q] Why did you come to Korea? / [A] Ah yes, I am not sure.
[Q] 영수증 드릴까요? (yeong-su-jeung deu-ril-kka-yo?) / [A] 괜찮아요 (gwaen-chan-a-yo)	[Q] Do you need a receipt? / [A] No thanks.
[Q] 혹시 OO 맞아요? (hok-si oo ma-ja-yo?) / [A] 헐! 대박! (heol dae-bak)	[Q] Are you OO? / [A] OMG, amazing.
[Q] 진짜 예뻐요 (jin-jja ye-ppeo-yo) / [A] 아니에요, 부끄러워요 (a-ni-e-yo bu-kkeu-reo-wo-yo)	[Q] You are really pretty. / [A] No no, I am shy.
[Q] 같이 찍을까요? (ga-chi jji-geul-kka-yo?) / [A] 같이 찍어요 (ga-chi jji-geo-yo)	[Q] Shall we take a photo together? / [A] Let's take one together.
[Q] ㅋㅋㅋ 무슨 뜻이에요? (keu-keu-keu mu-seun tteu-si-e-yo?) / [A] 웃는 거예요 (ut-neun geo-ye-yo)	[Q] What does ㅋㅋㅋ mean? / [A] It means laughing.
[Q] ㅠㅠ 무슨 뜻이에요? (yu-yu mu-seun tteu-si-e-yo?) / [A] 감동이에요 (gam-dong-i-e-yo)	[Q] What does ㅠㅠ mean? / [A] It means I am touched.
[Q] ㄹㅇ이에요? (ri-eol-i-e-yo?) / [A] 네, 진짜예요 (ne jin-jja-ye-yo)	[Q] Is it for real? / [A] Yes, it is real.
[Q] ㅇㅈ해요? (in-jeong-hae-yo?) / [A] 네, 인정해요 (ne in-jeong-hae-yo)	[Q] Do you agree? / [A] Yes, I agree.
[Q] 개웃겨요? (gae-ut-gyeo-yo?) / [A] 네, 개웃겨요 (ne gae-ut-gyeo-yo)	[Q] Is it so funny? / [A] Yes, it is so funny.
[Q] 미쳤어요? (mi-chyeoss-eo-yo?) / [A] 네, 대박이에요 (ne dae-ba-gi-e-yo)	[Q] Is it insane? / [A] Yes, it is amazing.
[Q] 찐이에요? (jjin-i-e-yo?) / [A] 네, 찐이에요 (ne jjin-i-e-yo)	[Q] Is it legit? / [A] Yes, it is legit.
